count,co2_level,ldr_value,temp,humidity,fan_speed,light_intensity
20,2745,524,23.1,72.7,3,3
12,1769,697,35.7,57.3,2,2
19,2931,845,18.9,57.2,2,2
19,2816,506,39.9,55.8,3,3
5,1332,872,31.6,62.9,2,0
19,2838,522,25.6,60.5,2,3
15,2796,414,45.3,49.3,3,3
20,2910,371,41.2,66.5,3,3
10,1733,758,47.8,64.3,3,1
19,2765,907,43.3,65.3,3,2
10,1702,732,38.5,63.8,2,1
13,1795,412,29.0,58.7,2,2
11,1845,641,27.5,73.1,2,2
0,542,769,23.8,56.9,0,0
9,1460,536,30.5,63.0,2,2
3,1030,878,27.6,67.5,1,0
11,1847,279,32.5,76.1,2,3
6,1432,372,25.1,43.0,1,2
11,1609,449,43.2,55.4,2,2
15,2368,758,34.2,83.0,3,2
5,1045,689,34.3,53.0,1,1
12,1750,773,51.2,65.6,3,1
15,2309,65,46.5,56.4,3,4
20,2983,549,28.0,63.5,3,3
18,2982,645,22.7,56.1,2,3
11,1936,58,49.8,47.6,2,3
20,2942,451,37.9,75.5,4,3
20,2927,87,28.9,65.5,3,4
3,564,874,52.5,58.5,2,0
18,2781,439,40.3,57.1,3,3
13,2039,736,29.9,50.4,2,2
18,2971,801,28.6,52.1,2,2
1,754,790,30.4,83.0,2,0
4,1021,786,13.0,64.8,1,1
4,970,355,34.7,64.7,2,2
14,2308,310,25.8,67.1,2,3
16,2488,288,36.5,59.2,3,3
8,1379,994,35.4,67.3,2,1
16,2257,551,38.3,66.9,3,3
12,2259,882,37.4,57.7,2,1
2,368,81,25.3,69.6,1,2
0,536,682,35.9,60.2,0,0
18,2773,131,32.8,51.4,2,4
3,803,651,19.4,59.2,1,1
2,451,479,30.1,54.0,1,1
8,1494,90,22.1,54.5,1,3
19,2577,227,31.0,50.3,2,4
7,1348,103,28.3,62.2,2,3
5,1130,589,16.0,72.1,1,1
20,3000,76,16.3,80.9,2,4
9,1551,69,42.5,55.3,2,3
2,605,1000,30.3,71.5,2,0
3,712,104,30.8,58.9,1,2
16,2335,755,31.7,65.8,3,2
3,640,901,23.4,69.9,1,0
11,1970,133,43.1,71.9,3,3
5,1058,369,42.4,70.6,2,2
6,1108,301,32.4,50.7,1,2
16,2400,793,29.7,74.7,3,2
3,756,816,25.0,57.6,1,0
15,1979,555,53.0,63.9,4,2
1,497,14,51.9,61.2,2,2
7,1281,712,16.9,44.1,0,1
1,540,1000,45.3,49.4,1,0
20,3000,923,28.8,50.4,2,2
7,1316,519,22.2,61.1,1,1
10,1559,862,26.5,64.1,2,1
7,1471,133,20.5,64.9,1,3
8,1525,898,39.0,80.1,3,1
7,1175,63,22.4,76.3,2,3
9,1723,41,31.7,56.0,2,3
6,1232,899,49.2,76.3,3,1
13,2049,394,37.3,45.8,2,3
3,767,112,26.3,77.4,2,2
13,1981,61,34.0,58.2,2,3
10,1848,47,27.9,67.4,2,3
14,2155,89,32.1,47.9,2,4
15,2293,742,14.2,62.0,2,2
10,1787,943,39.7,79.7,3,1
8,1292,491,21.7,51.8,1,2
2,742,798,29.1,75.9,2,0
19,2795,409,35.4,61.1,3,3
20,3000,760,33.6,63.0,3,3
11,1864,155,29.1,63.8,2,3
19,3000,507,27.0,77.3,3,3
11,1949,941,26.4,64.4,2,1
7,1195,39,23.9,57.6,1,3
9,1562,520,29.1,66.3,2,2
17,2697,131,13.0,60.8,2,4
5,1135,107,37.2,64.3,2,2
19,2787,477,13.0,66.8,2,3
11,1824,964,51.0,51.7,3,1
14,2329,229,31.7,48.5,2,3
14,2239,829,26.1,66.4,2,2
14,2264,895,31.9,55.1,2,1
15,2396,177,35.6,78.2,3,3
4,916,795,35.8,66.2,2,1
12,2066,308,30.1,56.3,2,3
6,921,775,26.1,83.0,2,1
5,943,24,19.9,65.6,1,2
16,2706,42,36.4,66.8,3,4
16,2510,363,28.8,69.1,3,3
17,2630,551,20.8,72.0,2,3
18,2873,882,21.6,58.8,2,2
12,2155,852,40.9,60.1,3,1
7,1219,487,23.3,67.1,1,2
0,828,810,33.3,76.2,0,0
11,1835,359,45.3,54.8,2,2
0,612,65,28.5,58.0,0,0
20,2668,105,43.0,59.9,3,4
11,2087,22,29.8,48.8,2,3
19,2901,79,35.0,70.4,3,4
5,1062,70,37.1,52.9,2,2
2,945,0,39.6,57.5,2,2
6,1124,525,31.3,58.5,1,2
20,2709,396,19.6,68.5,2,3
3,791,317,48.6,68.8,3,2
5,945,410,46.5,64.3,2,2
4,1227,308,30.7,61.7,1,2
17,2548,260,39.5,58.3,3,4
7,1298,81,21.7,49.6,1,3
14,2353,453,40.6,56.5,3,3
5,951,790,31.5,70.9,2,1
19,2924,959,40.4,57.6,3,2
15,2327,432,18.0,63.3,2,3
19,2863,650,33.1,76.3,3,3
20,3000,498,32.8,70.7,3,3
18,2760,243,41.8,43.0,3,4
16,2435,284,33.9,66.3,3,3
8,1399,848,40.3,64.7,2,1
17,2121,543,37.5,76.1,3,3
20,2903,925,41.6,48.2,3,1
9,1492,474,39.5,60.5,2,2
11,2060,370,23.8,64.6,2,2
14,2020,858,40.4,64.8,3,2
16,2701,0,30.8,72.6,3,4
16,2365,47,25.0,51.1,2,4
0,354,278,35.2,50.6,0,0
20,2845,361,45.1,72.3,4,4
17,2759,494,34.5,59.8,3,3
7,1341,118,32.3,52.6,1,3
15,2378,511,34.0,76.3,3,3
4,791,862,13.6,66.3,1,0
4,769,578,24.6,75.7,2,1
20,3000,849,43.5,60.3,3,2
1,762,453,26.4,83.0,2,1
5,1004,50,35.6,55.8,2,3
6,1163,398,35.9,68.7,2,2
16,2505,933,34.4,54.2,2,2
4,859,360,27.3,68.4,1,2
2,652,489,17.3,80.4,1,1
15,2217,301,32.0,45.8,2,3
14,2217,436,31.8,67.5,3,3
17,2707,34,24.2,68.6,2,4
13,2013,226,26.8,83.0,3,3
2,906,63,34.0,62.1,2,2
17,2454,977,28.2,82.6,3,2
20,2890,90,31.5,61.3,3,4
2,542,69,40.4,61.3,2,2
1,524,433,26.0,56.1,1,1
2,572,845,45.1,56.5,2,0
6,1216,749,23.6,58.1,1,1
18,2938,292,47.1,44.4,3,4
10,1792,555,24.2,73.9,2,2
9,1567,925,31.0,49.0,1,1
15,2525,846,33.4,71.2,3,2
15,2325,991,39.9,65.1,3,1
15,2346,50,46.2,71.5,3,4
15,2509,116,40.2,60.6,3,4
14,2255,811,44.7,62.6,3,2
12,2143,344,35.3,58.6,2,3
11,1757,831,31.5,66.1,2,1
0,502,780,40.2,61.5,0,0
14,2033,341,53.0,59.6,3,3
11,1976,208,40.3,78.3,3,3
12,2061,723,25.5,76.3,2,2
12,2188,337,33.0,68.5,2,3
19,2910,818,27.1,67.0,2,2
17,2808,921,49.9,64.1,4,2
1,750,232,40.7,67.9,2,2
6,843,898,35.8,70.8,2,0
3,756,512,36.1,63.9,2,1
8,1601,369,45.9,67.5,3,2
8,1444,573,38.3,68.7,2,2
12,2228,325,36.9,53.4,2,3
11,1830,869,34.6,76.7,2,1
19,2752,870,28.9,57.6,2,2
11,1769,128,25.5,78.4,2,2
11,1843,807,36.2,72.4,2,2
17,2441,462,41.3,54.7,3,3
5,1084,68,25.8,66.0,1,2
15,2279,846,28.4,51.5,2,2
3,963,1000,13.0,49.8,0,0
1,733,43,21.9,68.1,1,2
13,1938,455,32.1,73.5,3,3
14,2191,501,47.9,70.7,3,2
6,1057,348,13.0,67.4,1,2
10,1713,1,31.7,77.3,2,3
13,2171,707,37.0,62.1,2,2
6,1274,901,42.3,82.4,3,1
0,496,367,41.0,67.0,0,0
2,917,555,19.2,69.6,1,1
3,710,61,28.3,83.0,2,2
1,724,70,26.7,71.6,1,2
4,1038,73,27.6,70.8,1,2
11,1855,848,28.9,53.8,2,1
9,1419,129,41.5,71.2,2,3
10,1848,113,35.3,67.1,2,3
7,1214,641,25.6,62.5,2,1
4,825,1000,45.2,67.8,2,0
2,682,359,29.1,55.7,1,1
16,2487,38,36.6,50.5,2,4
9,1673,767,46.5,58.2,2,1
1,443,51,19.9,50.8,0,2
7,1641,0,38.4,58.0,2,3
13,1977,690,53.0,80.1,4,2
2,533,91,51.6,83.0,3,2
5,1294,44,22.3,76.3,2,3
5,1167,40,42.2,63.2,2,2
2,679,805,13.3,67.5,1,0
20,2964,25,13.0,62.8,2,4
0,256,90,13.0,53.0,0,0
12,1963,96,25.1,69.0,2,3
16,2483,278,25.5,66.3,2,3
2,709,981,52.4,50.1,3,0
2,768,1000,41.0,65.2,2,0
2,528,81,30.9,52.4,0,2
19,2841,52,33.8,47.3,2,4
4,741,709,32.9,68.0,2,1
0,479,905,36.4,51.5,0,0
0,396,0,30.2,63.2,0,0
10,1731,788,26.0,47.9,2,1
16,2464,511,15.8,76.6,2,3
11,1795,534,26.1,60.2,2,2
17,2751,946,26.4,81.1,3,2
18,2702,327,33.3,57.2,3,3
15,2150,196,21.1,68.5,2,3
6,1129,34,27.2,43.0,1,3
0,354,868,29.5,65.8,0,0
5,1137,82,24.7,54.6,1,3
7,1732,475,37.5,64.4,2,2
1,361,89,13.0,56.1,0,2
20,3000,930,26.6,57.9,2,2
5,1188,77,32.2,56.6,2,3
0,510,427,32.4,64.4,0,0
14,2116,660,25.1,58.1,2,2
14,2395,487,46.7,69.1,3,3
2,575,499,15.4,60.5,0,1
6,1061,617,36.2,77.1,2,1
13,1906,83,26.7,69.9,2,3
11,1747,311,25.2,67.7,2,3
10,1426,698,27.8,43.0,1,1
3,519,34,37.5,45.0,1,2
10,1513,68,47.9,66.9,2,3
15,2264,540,28.7,60.9,2,2
16,2685,1000,36.2,50.2,2,2
18,2802,563,25.7,69.7,3,3
6,1229,683,34.7,60.1,2,1
15,2373,62,35.1,61.8,2,4
3,792,120,53.0,74.5,3,2
6,1154,38,17.8,62.0,1,3
2,360,513,43.4,56.6,2,1
7,1210,793,35.2,66.0,2,1
12,1821,430,31.0,70.5,2,2
14,2618,496,13.0,61.0,1,3
12,2150,83,45.4,48.9,2,3
1,460,76,34.7,61.7,1,2
12,2128,592,15.9,65.7,1,2
18,2571,358,43.0,46.0,3,3
4,1134,415,32.5,59.2,1,2
19,2919,887,26.3,67.4,3,2
11,2112,848,32.1,71.9,2,2
12,1696,15,44.2,66.2,3,3
0,490,372,45.5,61.9,0,0
19,2891,15,39.3,43.0,2,4
12,2016,285,35.6,71.9,2,3
10,1709,25,34.2,83.0,2,3
1,385,1000,45.1,60.4,2,0
4,1168,134,32.3,54.9,1,2
16,2473,180,38.3,63.1,3,3
3,649,27,47.4,61.6,2,2
19,2966,0,20.5,59.6,2,4
13,1982,315,39.0,69.9,3,3
8,1199,73,33.3,60.3,1,3
15,2494,36,43.2,65.9,3,4
16,2468,199,30.8,83.0,3,3
18,2853,0,37.1,52.7,3,4
20,3000,857,23.3,78.6,3,2
8,1163,732,37.7,59.1,2,1
16,2398,95,20.0,79.2,2,4
17,2428,853,16.1,63.5,2,2
3,784,383,40.9,57.0,2,1
1,532,311,53.0,71.7,2,1
16,2486,164,13.0,57.8,2,4
3,768,880,42.4,54.9,2,0
19,2736,743,31.3,68.5,3,2
16,2778,364,47.3,75.7,4,3
20,3000,831,19.4,51.5,2,3
16,2482,877,28.2,76.2,3,2
8,1515,555,39.4,72.4,2,2
5,946,994,22.3,75.5,1,0
10,1596,132,44.6,83.0,3,3
1,701,314,52.1,64.0,2,2
12,1862,84,30.7,64.9,2,3
12,2008,743,36.2,52.1,2,2
1,378,67,53.0,69.1,2,2
5,971,842,30.9,55.6,1,1
5,1118,71,22.3,70.5,1,2
7,1348,823,29.4,64.9,2,1
19,2902,808,31.7,72.7,3,3
17,2732,500,42.2,82.9,4,3
15,2284,313,18.5,76.0,2,3
4,989,63,43.4,62.3,2,2
2,736,671,34.5,77.0,2,1
18,2689,0,33.2,55.9,2,4
2,723,124,48.2,54.0,2,2
5,804,650,34.3,81.7,2,1
4,780,123,41.2,58.8,2,2
2,583,130,33.6,52.0,1,1
0,324,117,39.9,62.6,0,0
20,3000,565,29.1,57.7,3,3
20,3000,476,22.7,68.4,3,3
20,3000,477,42.3,62.7,3,3
14,2059,831,23.7,72.1,2,2
16,2518,879,48.0,68.5,3,2
19,2718,611,47.7,52.6,3,3
16,2403,901,31.3,73.9,3,2
16,2460,40,32.3,79.0,3,4
10,1609,824,16.5,53.9,1,1
20,3000,464,32.3,55.8,3,3
19,2787,424,39.9,72.3,3,3
4,1094,398,30.6,65.7,1,2
3,916,725,22.6,58.8,1,1
17,2466,356,38.9,54.5,2,3
13,2262,719,26.4,62.8,2,2
16,2403,767,28.9,55.7,2,2
12,1968,697,16.1,61.5,2,2
19,2980,457,39.1,56.1,3,3
7,1381,445,28.2,50.6,2,2
2,447,141,20.7,49.3,0,2
20,3000,849,31.8,58.9,3,2
9,1449,984,45.4,65.2,3,1
18,2666,17,24.1,53.4,2,4
2,598,407,53.0,53.2,2,1
5,1208,909,40.4,83.0,3,0
15,2450,1000,38.5,57.6,3,2
17,2561,117,42.4,83.0,4,4
4,844,104,22.8,74.3,1,2
2,696,439,32.3,59.0,1,1
7,1310,37,34.4,65.6,2,3
14,2240,73,29.2,69.7,2,4
9,1584,79,37.5,56.8,2,3
19,2552,17,36.3,48.8,2,4
20,2644,482,19.6,58.0,2,3
5,918,116,41.2,64.5,2,2
0,200,245,45.3,67.9,0,0
13,2241,587,29.2,53.3,2,2
16,2215,916,18.2,67.0,2,1
9,1756,950,19.9,76.4,2,1
0,464,1000,16.2,75.7,0,0
4,705,107,34.4,56.6,1,2
14,2042,134,23.1,59.8,2,3
20,3000,387,52.2,55.3,4,3
16,2407,114,13.0,56.9,1,4
0,341,136,42.4,57.5,0,0
7,1192,858,36.8,69.3,2,1
3,619,155,20.6,76.1,1,2
15,2369,705,37.0,62.4,2,2
19,2614,719,42.7,75.0,4,2
6,1459,44,23.8,64.4,1,3
13,2066,435,15.7,59.7,1,3
20,3000,873,39.8,74.2,3,2
8,1404,108,30.7,63.2,2,3
6,1438,358,34.3,62.7,2,2
18,2852,235,33.7,57.4,3,4
11,1712,515,13.0,62.6,0,2
2,731,519,29.3,73.6,1,1
13,1965,406,25.2,66.8,2,3
15,2456,76,43.1,53.2,3,4
16,2774,991,35.9,70.2,3,2
2,608,779,34.3,67.2,2,0
15,2238,699,51.7,61.6,3,2
6,1212,59,20.6,73.3,2,3
3,911,283,52.6,57.0,2,2
0,398,427,45.5,61.7,0,0
1,493,497,28.8,71.8,1,1
15,2332,381,27.9,57.7,2,3
0,445,266,13.0,83.0,0,0
10,1471,294,37.0,61.1,2,3
6,1234,890,45.6,46.8,2,0
14,2003,603,30.5,52.0,2,2
16,2735,403,20.7,71.2,2,3
0,510,57,29.1,75.6,0,0
5,939,372,38.0,64.7,2,2
5,1022,784,33.4,71.7,2,0
10,1583,653,38.2,70.6,3,1
16,2572,958,34.1,81.1,3,2
4,810,458,30.0,50.1,1,1
4,976,678,38.5,83.0,2,1
1,401,794,40.0,50.9,1,0
16,2578,932,24.4,77.2,3,2
9,1658,802,30.4,52.7,2,1
9,1573,343,44.3,52.0,2,2
17,2646,420,38.6,62.4,3,3
1,371,976,31.0,78.4,2,0
8,1360,60,37.9,80.7,3,3
8,1432,180,44.1,63.7,2,3
20,2844,353,34.6,60.9,3,4
4,1065,893,40.2,69.1,2,0
4,827,866,31.1,61.0,1,1
2,610,95,31.3,56.5,1,2
7,1152,1000,41.2,56.4,2,0
12,2021,87,34.1,63.6,2,3
14,2295,420,41.9,68.4,4,3
0,563,337,35.6,72.9,0,0
4,966,385,36.6,69.8,2,1
16,2591,114,35.5,49.5,2,4
17,2888,802,17.7,72.0,2,2
8,1435,781,31.1,59.9,2,1
8,1598,445,37.3,64.4,2,2
13,2388,328,43.9,68.0,3,3
6,1015,614,39.8,64.3,2,1
1,622,386,43.0,59.1,2,1
0,533,781,31.7,52.6,0,0
8,1342,162,40.7,61.8,2,3
3,768,33,28.9,49.0,1,2
1,673,450,39.8,54.5,1,1
18,3000,405,38.8,54.6,3,4
14,2050,94,38.8,56.5,3,3
0,413,1000,24.5,69.8,0,0
3,735,606,35.1,79.3,2,1
18,2811,83,37.2,54.7,3,4
1,657,53,29.9,77.3,1,2
0,226,860,31.5,62.8,0,0
20,2926,498,39.1,44.0,3,3
14,2216,590,44.3,55.5,3,2
7,1313,775,29.9,72.3,2,1
3,796,10,25.4,58.5,1,2
4,875,500,13.0,75.3,1,1
6,1395,57,31.0,71.5,2,3
17,2530,20,29.5,45.9,2,4
12,2068,504,49.6,58.2,3,2
14,2105,891,39.6,73.7,3,1
11,2043,938,45.1,58.3,3,1
4,852,833,53.0,68.0,3,0
19,2974,526,35.7,74.2,3,3
0,490,394,32.9,83.0,0,0
7,1492,337,25.2,70.2,2,2
20,3000,320,21.4,53.3,2,4
9,1996,989,35.4,62.9,2,1
14,2190,75,38.8,69.9,3,4
12,1810,505,32.7,75.0,3,2
0,200,446,29.0,66.1,0,0
19,2655,561,42.0,80.2,4,3
15,2413,285,32.2,69.5,2,3
14,2375,863,27.5,71.7,3,2
8,1375,97,14.9,56.7,1,3
10,1691,26,35.7,69.0,2,3
12,2021,44,19.5,56.2,1,3
19,2735,978,25.6,62.0,2,2
0,295,801,20.3,49.0,0,0
13,1833,45,13.3,74.5,2,4
11,1952,276,32.5,60.8,2,3
4,773,805,28.9,75.7,2,1
4,868,636,37.6,77.2,2,1
14,2383,336,39.7,68.0,3,3
18,2659,405,46.0,72.1,4,3
3,989,103,44.6,59.4,2,2
16,2416,252,39.8,49.7,2,3
6,1269,899,22.5,46.4,1,1
18,2774,484,36.5,53.6,3,3
8,1725,774,24.9,57.7,1,1
12,2087,504,29.1,63.2,2,2
17,2727,121,26.4,55.6,2,4
14,2288,79,41.8,74.8,3,4
19,2694,336,37.6,72.2,3,3
4,983,102,18.3,66.5,1,2
8,1327,105,19.5,71.7,1,3
18,3000,106,41.8,64.7,3,4
3,807,869,36.0,49.7,1,0
2,479,908,19.5,50.8,0,0
9,1465,758,34.7,76.3,2,1
5,1066,1000,24.4,64.2,1,0
9,1668,27,30.6,63.6,2,3
2,616,407,17.0,45.2,0,1
20,2933,792,40.0,56.4,3,3
2,552,1000,17.4,68.3,1,0
5,1304,626,39.7,56.4,2,1
13,2127,926,32.6,63.6,2,1
12,1569,643,36.7,54.5,2,2
9,1509,882,24.6,62.5,2,1
13,2057,666,53.0,77.8,4,2
17,2569,61,13.0,76.2,2,4
13,2004,373,22.1,48.2,1,3
7,1523,795,33.8,58.8,2,2
14,2113,445,32.7,59.8,2,2
3,845,300,24.4,53.9,0,2
9,1628,6,13.8,50.3,1,3
9,1527,53,34.6,62.9,2,3
10,1579,116,22.1,56.2,1,3
1,628,0,37.5,79.2,2,2
7,1407,954,48.9,59.6,3,0
3,514,482,37.4,53.9,1,1
8,1229,371,44.6,66.5,2,2
12,1899,50,27.4,71.3,2,3
17,2530,439,30.5,73.3,3,3
3,804,1000,39.0,52.7,1,0
1,329,15,37.0,55.3,1,2
1,648,120,32.5,47.7,1,2
14,2135,811,16.3,51.4,1,2
18,2809,67,21.2,52.5,2,4
13,2006,509,33.1,70.6,2,2
3,1032,846,17.5,72.0,1,0
8,1444,117,37.4,66.3,2,3
16,2564,907,25.6,64.9,2,2
3,723,99,31.6,61.3,1,2
9,1570,534,31.8,66.1,2,2
9,1051,800,25.7,83.0,2,1
5,969,767,31.2,75.0,2,1
4,777,1000,27.8,61.8,1,0
6,1404,638,26.6,70.5,2,1
13,2528,0,41.1,75.9,3,4
20,3000,567,38.0,69.2,3,3
13,2197,535,31.6,62.0,2,2
4,858,881,36.4,72.8,2,0
5,1194,116,25.9,71.6,2,2
2,460,807,32.6,72.1,2,0
16,2489,662,26.0,80.3,3,2
8,1827,705,24.1,82.6,2,1
16,2303,828,34.3,80.0,3,2
14,2051,349,13.0,52.9,1,3
3,989,187,42.0,81.4,3,2
13,2074,779,33.5,59.6,2,2
4,550,589,21.6,61.8,1,1
2,675,81,36.6,74.5,2,2
11,2102,340,18.5,58.0,1,3
3,890,536,34.6,55.2,1,1
15,2368,835,26.9,65.6,2,2
7,1440,756,34.3,52.0,2,1
18,2695,92,52.9,69.9,4,4
17,2652,735,45.9,65.3,3,2
7,1357,131,38.6,62.4,2,3
11,1936,60,21.6,64.2,2,3
13,2395,703,41.1,53.8,3,2
15,2229,775,29.7,51.7,2,2
20,2770,514,36.3,60.1,3,3
19,2902,501,30.6,43.0,2,3
18,2900,784,35.9,70.7,3,2
2,823,1000,16.7,82.1,1,0
15,2497,360,44.4,68.3,3,3
6,1106,111,19.0,75.2,2,2
11,1754,1000,25.0,43.0,1,1
7,1143,264,34.9,62.0,2,2
14,2227,116,38.9,63.2,3,4
15,2158,854,45.7,51.2,3,2
17,2652,480,29.5,70.9,3,3
10,1720,850,46.8,76.7,3,1
16,2460,962,50.9,79.4,4,2
0,200,333,28.7,43.0,0,0
3,814,567,24.9,67.0,1,1
6,1202,950,50.0,53.7,2,1
19,2766,432,24.3,54.8,2,3
10,1660,324,30.7,68.6,2,3
3,545,658,48.1,63.2,2,1
18,2665,379,25.0,54.2,2,3
19,3000,118,21.9,51.5,2,4
12,1804,765,34.7,75.9,3,2
2,366,810,28.0,67.5,1,0
13,1981,125,41.5,58.4,3,3
7,1501,35,21.6,70.8,1,3
6,823,410,29.0,73.1,2,2
0,499,56,43.2,75.6,0,0
19,2641,794,28.2,55.8,2,2
0,373,27,41.2,61.6,0,0
15,2433,996,36.2,78.3,3,1
8,1472,971,23.9,65.4,2,1
3,546,480,45.4,70.7,2,1
3,770,703,37.1,69.5,2,1
18,2679,670,34.8,44.7,2,2
17,2512,115,37.1,68.8,3,4
0,508,340,33.0,61.2,0,0
9,1220,490,30.7,62.9,1,2
6,929,386,42.9,75.1,2,2
10,1621,85,53.0,67.4,3,2
9,1675,781,24.0,68.0,2,1
15,2368,464,34.8,75.3,3,3
7,1271,169,27.2,69.6,2,3
19,2729,377,29.1,73.4,3,3
9,1375,821,20.7,68.2,2,1
19,2562,461,17.5,57.2,2,3
16,2422,422,28.6,55.4,2,3
2,651,906,22.9,58.6,1,0
10,1494,319,24.2,51.5,1,2
11,1794,107,38.0,61.8,2,3
15,2109,432,34.8,65.4,2,3
2,657,508,51.1,73.5,3,1
13,2329,56,42.7,66.5,3,4
0,200,590,26.4,52.3,0,0
17,2673,56,25.0,59.5,2,4
14,2168,475,20.1,73.4,2,3
12,1934,456,52.0,76.3,4,2
18,2670,312,13.0,62.3,2,4
12,2142,551,35.6,58.0,2,2
2,565,40,25.4,62.3,1,2
13,2124,814,32.4,75.5,3,2
6,826,467,31.0,56.9,1,2
8,1585,719,30.1,80.2,2,1
2,769,814,29.3,57.2,1,0
17,2554,523,53.0,67.9,4,3
1,376,812,32.9,67.9,1,0
10,1811,43,45.1,53.9,2,3
6,1120,471,33.1,61.6,2,2
9,1255,52,34.4,74.7,2,3
20,3000,477,53.0,73.9,4,3
4,683,97,29.3,57.9,1,2
7,1292,348,53.0,63.7,3,2
18,2595,843,37.0,65.3,3,2
11,1881,304,21.8,43.0,1,3
5,1011,792,28.2,65.3,1,1
13,2041,27,42.1,63.9,3,4
6,984,853,22.7,71.1,1,0
13,2436,529,32.0,65.8,2,2
4,677,437,34.6,69.4,2,1
9,1322,52,17.0,65.4,1,3
5,923,537,28.6,72.3,2,1
15,2195,436,25.1,56.9,2,4
2,560,348,20.9,52.0,1,1
5,581,75,19.9,71.4,1,2
17,2429,258,34.5,69.8,3,3
5,1108,883,26.1,61.5,1,0
18,2750,822,38.8,73.1,3,2
5,1112,984,45.7,45.2,2,0
4,839,17,38.6,71.1,2,2
20,3000,95,52.9,68.6,4,4
13,1957,375,24.2,58.1,2,3
20,3000,470,33.0,67.0,3,3
4,939,966,27.7,73.3,2,0
14,2106,568,47.5,56.1,3,2
4,930,873,31.8,68.2,2,0
13,2287,68,32.7,83.0,3,4
19,2789,649,31.6,69.2,3,3
0,349,49,44.1,62.3,0,0
20,3000,758,43.3,64.3,3,3
8,1331,104,42.2,83.0,3,3
14,2239,768,34.6,53.7,2,2
11,1855,493,31.3,63.1,2,2
16,2425,553,40.9,65.9,3,3
20,2815,116,20.8,58.5,2,4
4,1050,297,28.3,69.6,2,2
16,2165,842,45.6,43.0,3,2
16,1949,401,47.3,56.4,3,3
15,2579,524,26.1,56.6,2,3
16,2582,873,24.1,62.6,2,2
11,2104,464,38.7,62.1,2,2
19,2614,372,24.9,68.6,3,3
12,1876,62,36.3,50.0,2,3
19,3000,396,36.0,73.9,3,4
1,647,130,30.8,45.5,1,2
18,2636,869,26.5,49.2,2,2
2,672,407,29.1,55.6,1,1
8,1387,912,14.8,57.8,1,1
18,2541,408,21.6,48.2,2,3
8,1449,11,36.0,63.2,2,3
2,686,831,33.4,74.7,2,0
2,791,909,49.2,50.3,2,0
4,628,806,37.5,60.0,2,0
20,2841,95,37.1,47.6,2,4
2,501,530,41.6,48.7,1,1
20,2836,780,40.4,66.2,3,2
15,2265,384,30.9,62.5,2,3
2,730,494,34.3,54.7,1,1
17,2465,460,36.0,66.7,3,3
19,2845,850,44.5,58.3,4,2
9,1428,962,35.3,70.9,2,1
6,950,88,37.9,56.6,2,3
7,1394,882,24.6,65.2,1,1
13,1997,248,43.6,63.1,3,3
1,406,886,31.4,74.6,2,0
14,2360,398,31.1,65.8,2,3
18,2748,856,46.2,62.6,3,2
2,428,746,20.1,63.5,1,0
6,1251,961,44.4,64.8,2,0
4,860,100,22.3,69.8,1,2
11,1869,792,30.2,66.5,2,1
20,3000,253,36.6,62.1,3,4
19,2971,58,32.0,78.7,3,4
18,2542,103,13.0,70.5,2,4
15,2398,325,24.5,68.6,2,3
0,228,950,20.6,47.6,0,0
7,1420,85,36.1,67.5,2,3
8,1558,105,32.1,45.9,1,3
0,231,990,32.2,68.9,0,0
12,1740,365,31.8,51.0,2,2
14,2227,359,26.2,43.6,1,3
3,777,882,30.8,45.1,1,0
19,3000,66,52.8,64.6,4,4
13,1780,299,27.4,43.0,1,3
20,3000,931,38.3,46.9,3,2
3,732,9,36.3,52.1,1,2
18,2760,430,26.0,43.0,2,3
15,2172,98,28.0,43.1,2,4
0,476,403,36.7,50.7,0,0
18,2865,357,48.0,73.7,4,3
5,991,28,47.0,56.5,2,3
6,1338,657,51.5,59.5,2,1
5,1073,312,44.6,83.0,2,2
12,1924,316,28.7,57.8,2,3
11,1882,165,29.5,71.9,2,3
12,1887,1000,13.0,57.4,1,1
19,3000,1000,45.3,58.1,3,2
11,2027,92,42.2,57.5,2,3
3,901,770,26.4,59.2,1,1
4,802,873,25.8,60.2,1,0
18,2927,475,53.0,53.2,3,3
13,2060,759,44.6,60.5,3,1
19,3000,361,42.4,59.1,3,3
9,1547,719,34.2,59.7,2,1
14,2385,860,33.4,52.3,2,2
17,2415,358,24.6,59.1,2,3
2,588,718,19.5,59.9,0,0
15,2605,52,27.0,66.0,2,4
12,2285,414,30.1,65.8,2,2
7,1206,334,44.7,68.8,2,2
4,908,212,27.2,71.1,1,2
19,2715,416,41.8,61.7,3,3
14,2067,83,38.8,57.1,2,4
17,2589,157,33.0,66.4,3,4
12,1609,659,28.4,74.3,2,2
18,2648,267,39.7,65.4,3,4
13,2175,839,53.0,64.2,3,2
14,2298,91,33.1,46.8,2,4
5,1295,869,35.8,52.5,2,1
4,1145,940,43.5,58.1,2,0
4,810,293,40.4,64.9,2,2
16,2320,332,30.7,66.9,2,3
1,623,22,28.6,62.6,1,2
12,2006,127,21.8,69.7,2,3
10,1768,122,52.8,83.0,4,3
6,1237,428,37.1,60.5,2,2
2,741,362,36.6,63.5,1,1
2,625,565,25.9,58.4,1,1
3,934,464,38.6,80.0,2,1
19,2847,585,32.5,52.1,2,3
12,1942,230,34.0,66.0,2,3
