count,co2_level,temp,humidity,ldr_diff,fan_speed,light_intensity
24,1417,21.6,85.0,-2225,3,1
29,2084,43.9,59.9,-1578,3,2
24,1640,38.5,65.2,0,3,2
22,2014,35.1,73.2,2199,3,3
2,477,31.0,72.7,253,2,0
4,535,55.0,71.1,196,3,0
10,1050,18.6,57.0,2249,1,2
6,540,36.9,54.2,-266,2,0
18,1423,15.0,80.7,397,2,1
4,582,32.6,49.8,-1136,1,0
15,1446,36.8,64.3,-342,2,1
12,897,23.5,48.2,3771,0,3
9,956,36.4,69.6,-395,2,0
30,1913,36.7,57.1,146,3,2
30,2356,25.9,75.6,311,3,2
7,1034,37.1,82.4,-1800,3,0
7,743,23.1,70.8,358,1,0
18,1452,52.9,55.6,156,3,1
20,1393,29.8,62.1,405,2,2
6,374,51.0,75.1,-577,3,0
11,927,42.8,61.2,3382,2,3
7,951,39.1,57.4,400,2,0
1,426,34.1,76.2,1196,2,0
12,1204,21.7,76.1,0,2,0
14,1001,37.0,66.2,-871,2,1
0,200,45.2,76.3,1658,0,0
19,1271,25.1,64.8,-411,2,1
21,1316,39.0,66.1,-1044,3,1
4,684,43.0,56.4,3962,2,3
4,517,44.0,58.3,1747,2,1
21,1647,47.2,63.6,80,3,1
21,1294,41.4,74.4,1962,3,3
20,1532,28.8,48.7,-364,2,2
15,1176,40.5,76.5,1838,3,2
25,1836,24.1,66.9,2349,2,3
21,1752,34.4,57.8,257,2,1
14,1117,41.4,64.7,-796,2,0
0,453,26.0,69.0,1754,0,0
28,2070,45.3,61.1,1600,4,3
26,1965,31.1,45.3,-2367,2,2
14,1209,27.9,80.9,1988,3,2
25,1659,41.1,72.0,-266,3,2
13,769,28.5,78.7,1693,3,2
17,1204,33.3,55.1,-1956,2,1
2,454,35.9,55.2,378,1,0
2,816,32.4,52.5,229,1,0
21,1599,34.0,69.8,2171,3,3
25,1527,16.9,75.1,2246,2,3
0,200,47.9,78.0,281,0,0
14,1014,27.7,80.1,-1574,2,1
30,1810,37.7,64.2,1307,3,3
29,1896,27.9,75.1,789,3,2
19,1068,41.4,61.8,-2129,3,1
28,2198,28.1,67.5,200,3,2
23,1504,38.8,67.7,161,3,1
2,541,27.1,71.3,887,1,0
21,1597,24.0,61.8,1018,2,2
20,1642,40.1,49.7,-1111,2,1
5,651,33.7,59.9,793,1,0
19,1715,29.1,63.0,1696,2,2
24,1667,41.3,63.9,891,3,2
10,914,46.9,66.1,121,3,0
12,1137,41.3,74.6,200,3,1
12,1187,33.3,63.6,1916,2,2
14,1058,53.5,70.3,-451,3,1
10,1170,39.3,69.2,2767,3,2
10,897,31.4,79.3,1509,2,1
9,1068,36.9,59.7,-469,2,0
8,732,40.8,70.5,-203,2,0
26,1291,37.7,78.8,-1082,4,2
18,1335,21.9,74.4,-445,2,1
3,436,21.5,48.3,2280,0,1
22,1818,38.7,81.2,-391,3,1
16,1617,41.8,67.0,-456,3,1
16,1646,37.2,49.8,62,2,1
27,1952,48.9,71.8,135,4,2
18,1762,50.0,71.9,327,4,1
15,1051,18.2,69.5,198,1,1
2,291,35.8,77.6,1719,2,1
1,285,21.5,72.7,1974,1,1
26,2167,42.0,54.2,-638,3,2
22,1495,50.3,79.7,1424,4,2
24,2032,35.6,75.4,-2229,3,2
23,1600,28.0,79.2,413,2,2
23,1598,42.3,69.0,98,3,1
4,773,55.0,58.8,3743,2,3
23,1835,19.9,70.0,-1575,2,1
7,807,28.5,72.7,-1301,2,0
7,780,21.1,58.7,1056,1,1
4,933,38.4,65.9,474,2,0
20,1745,27.7,45.0,-2469,1,1
5,766,31.6,67.1,199,2,0
19,1316,23.4,83.1,300,2,1
20,1603,15.0,64.6,927,1,2
25,1800,34.6,67.1,1824,3,3
24,1693,26.8,72.8,171,3,2
30,1894,37.7,82.9,132,4,2
0,202,29.6,78.4,386,0,0
4,490,29.3,69.3,187,1,0
12,1169,24.2,69.0,1106,2,1
29,2161,32.8,54.1,2081,2,4
4,843,41.7,55.2,285,2,0
24,1923,50.6,66.4,212,4,1
16,796,27.9,67.3,509,2,1
1,823,44.8,73.8,2924,3,2
2,425,44.5,62.9,-31,2,0
27,2003,55.0,66.1,2470,4,4
24,1839,43.6,72.6,1516,4,2
4,353,15.0,49.6,185,0,0
18,1313,39.4,52.7,1522,2,2
17,1296,26.5,67.8,2100,2,2
19,1707,43.3,66.4,-1386,3,1
4,319,27.6,66.7,-2400,1,0
26,1611,38.2,85.0,-890,4,2
16,1363,43.0,60.6,1592,2,2
0,470,22.4,70.6,2181,0,0
25,1873,39.8,52.7,-179,3,1
16,1302,36.7,60.6,1438,2,2
17,1497,29.6,48.6,-2431,1,1
16,1370,32.6,71.0,-903,3,1
27,2026,15.0,56.7,285,1,2
1,453,36.5,64.6,939,1,0
30,2128,41.9,79.9,-258,4,2
23,1616,33.3,66.3,3092,3,4
16,1341,30.6,59.6,14,2,1
15,1194,23.3,59.6,177,1,1
23,1927,38.4,72.0,-805,3,1
16,1333,28.7,54.4,2076,2,2
4,689,32.9,75.2,403,2,0
6,920,46.1,66.3,774,2,1
1,301,26.3,72.4,86,2,0
0,214,38.8,68.6,506,0,0
5,858,34.2,52.3,864,1,1
1,302,31.8,51.4,-451,1,0
8,455,38.4,59.6,-201,2,0
11,1258,35.8,65.3,2525,2,2
19,1293,30.9,69.0,2660,2,3
22,1769,33.5,75.6,1675,3,2
8,691,39.2,61.2,174,1,0
4,445,55.0,59.9,3385,2,2
25,1730,15.0,54.4,111,1,2
8,532,15.0,67.8,-2,1,1
11,1253,20.9,69.1,2131,1,2
11,802,35.7,70.2,2971,2,3
9,922,41.9,73.2,-1967,3,0
28,1981,53.9,60.1,-458,4,2
3,626,24.2,78.2,188,2,0
10,1043,22.9,75.6,-1472,2,1
11,1156,43.4,72.3,-1135,3,0
14,1245,36.3,55.8,-797,2,0
2,466,26.7,53.3,218,1,0
0,293,29.6,69.9,2681,0,0
19,1250,24.2,48.8,-2453,1,1
3,649,28.9,75.3,-558,2,0
1,253,34.8,52.7,189,1,0
17,1570,40.7,66.3,2833,2,3
12,1252,31.7,70.2,3130,2,3
1,558,41.1,56.7,-481,1,0
27,1893,25.6,45.0,1647,1,3
4,734,40.1,67.6,2689,2,2
17,1140,52.7,66.3,99,3,1
0,200,33.9,51.7,3085,0,0
2,547,36.0,56.5,308,2,0
5,966,54.7,66.3,1364,3,1
8,649,42.4,65.9,-1693,2,0
5,365,34.8,72.8,199,2,0
18,1442,39.4,72.4,1000,3,1
3,508,49.2,67.5,3463,3,2
23,1508,35.4,69.0,229,3,2
27,1698,29.9,63.1,-1110,2,2
2,873,43.5,62.0,232,2,0
23,1979,37.2,58.4,-277,3,1
11,1178,34.4,53.3,-242,1,1
18,1506,38.5,62.4,3151,3,3
4,854,22.2,57.2,74,1,0
14,1270,55.0,82.2,273,4,1
26,1678,33.1,77.9,1571,3,3
20,1299,41.4,67.8,138,3,1
17,1449,35.8,59.3,170,2,1
2,724,41.6,61.6,2310,2,1
23,1928,26.3,71.7,3404,2,4
22,1835,37.6,51.3,246,2,1
26,2047,55.0,69.9,828,4,2
21,1528,29.6,62.3,425,2,2
2,316,31.7,68.3,964,2,0
24,1938,34.9,70.7,-1241,3,2
20,1787,28.3,64.2,-2211,2,1
25,1583,38.3,67.1,1912,3,3
2,437,48.5,62.8,286,2,0
22,1639,38.2,68.8,209,3,1
24,1627,35.9,73.3,-1172,3,1
23,1424,28.2,47.5,19,1,1
4,723,22.6,66.5,613,1,0
12,987,52.3,62.0,305,3,1
3,480,36.9,65.3,-2015,2,0
12,1071,53.5,74.9,3239,4,3
15,1227,40.6,69.3,600,3,1
20,1373,29.9,66.7,686,2,2
13,1016,36.7,47.1,183,2,1
13,1014,32.3,69.9,-683,2,1
13,1359,41.2,61.9,-1272,2,1
11,893,15.0,58.3,590,1,1
7,839,34.0,67.1,406,2,0
10,937,32.9,68.8,940,2,1
26,1827,27.8,58.8,210,2,2
10,571,16.3,55.5,-1633,1,0
9,438,45.9,60.9,263,2,0
0,403,32.7,76.7,1367,0,0
26,1706,39.1,51.7,1835,2,3
17,1173,44.4,62.8,-1130,3,1
27,1856,15.0,62.1,-1391,2,2
25,1817,30.1,65.0,2047,3,3
19,1481,49.5,68.8,219,3,1
1,704,53.3,66.7,325,2,0
20,1396,46.2,61.5,-443,3,1
25,1547,45.1,52.9,-1051,3,1
22,1874,44.7,45.0,-1521,2,1
19,1709,35.2,63.5,1579,2,3
20,1893,34.3,63.5,-215,2,1
2,200,27.0,76.7,0,1,0
27,1660,45.9,55.9,7,3,2
16,1364,30.8,70.3,-309,2,1
9,892,20.7,72.3,1359,1,1
28,2053,35.3,61.0,393,3,2
15,1244,50.9,47.3,111,2,1
10,869,42.7,58.8,-56,2,0
27,1955,25.8,51.2,-2089,2,2
27,1665,47.4,67.1,-1784,4,2
0,369,31.6,66.5,-1082,0,0
15,1350,36.5,74.0,-989,3,1
28,2066,29.1,71.7,1781,3,3
7,635,46.2,60.3,1331,2,1
22,1950,32.3,64.5,180,2,1
29,2223,27.4,77.9,-648,3,2
0,326,43.6,72.1,-1253,0,0
16,1488,54.0,68.3,-846,4,1
22,1332,33.4,57.5,2788,2,3
12,1263,25.7,68.8,-1921,2,0
27,2023,49.6,68.6,-1536,4,2
21,1277,51.6,77.0,2470,4,3
21,1579,44.4,85.0,601,4,1
16,1266,41.4,56.2,316,2,1
14,1219,54.9,73.7,-899,4,1
14,1317,33.7,55.4,-2462,2,1
18,1712,26.7,72.0,2039,2,2
8,930,42.6,55.5,1656,2,1
2,616,30.8,82.8,-2460,2,0
4,608,43.4,75.9,-841,3,0
25,1762,37.9,72.4,-699,3,1
20,1192,15.3,70.2,314,2,1
12,964,39.3,62.8,321,2,1
22,1528,44.0,60.4,1235,3,2
14,1310,43.3,82.7,1154,4,2
10,592,32.9,70.5,-1630,2,0
24,2297,26.4,79.1,-1026,3,2
21,1325,30.2,84.9,92,3,1
2,382,31.9,68.6,-599,1,0
17,1376,23.0,66.8,-2008,2,1
15,1528,49.9,69.1,10,3,1
19,1512,53.2,54.3,-1332,3,1
24,1722,37.4,63.1,578,3,2
0,223,28.2,73.6,-1248,0,0
21,1486,20.5,62.6,1453,2,2
22,1581,31.2,69.3,1278,2,2
20,1360,31.3,47.3,-551,1,1
11,811,35.8,65.2,2232,2,2
19,1649,43.9,62.8,1610,3,2
29,1935,29.9,65.1,100,3,2
6,829,47.4,62.1,250,2,0
25,1632,26.3,67.2,209,2,2
30,2260,21.3,70.9,-927,2,2
11,983,29.1,49.6,1763,1,1
23,1822,28.5,57.2,525,2,1
6,459,42.5,61.7,1452,2,1
6,869,47.4,79.0,12,3,0
12,986,30.9,57.8,-1062,1,0
27,1852,55.0,67.6,2514,4,4
27,1920,42.8,50.8,-1134,3,2
2,410,44.9,73.1,-486,2,0
2,500,34.6,84.3,-2326,2,0
30,1800,17.2,55.4,249,2,2
5,759,48.3,76.2,2789,3,2
9,984,27.1,72.2,1398,2,2
5,429,49.9,64.2,3400,2,2
9,1012,42.9,66.4,739,2,1
12,1095,40.4,77.5,-1076,3,1
11,1425,38.3,70.1,114,2,1
5,581,33.1,45.0,1612,1,1
14,1241,23.1,72.4,2548,2,2
2,531,36.3,62.5,-434,1,0
21,1251,45.9,70.3,89,3,1
30,2089,41.2,48.3,1836,3,3
2,513,46.2,61.1,1110,2,0
10,1041,48.4,65.0,1319,2,1
7,772,38.1,70.0,933,2,1
17,1240,27.7,61.5,166,2,1
5,901,32.4,54.6,2596,1,2
30,2245,34.6,49.4,412,2,2
5,507,21.0,83.0,-2127,1,0
16,1359,38.0,77.8,-661,3,1
7,861,55.0,74.2,197,3,1
21,1953,39.1,80.1,258,4,2
17,1475,24.7,62.6,153,2,1
7,600,34.8,83.9,-1616,2,0
2,499,41.0,69.2,340,2,0
21,1564,27.4,80.7,992,3,2
28,1748,19.5,57.2,-542,2,2
1,633,34.6,66.8,999,2,1
15,1303,29.4,69.8,-453,2,1
20,1610,17.6,68.7,-1643,1,1
20,1419,37.7,65.3,-286,2,1
19,1102,35.0,63.8,-2490,2,1
27,1633,22.2,58.5,1797,2,3
16,984,27.8,72.9,-133,2,1
1,555,32.7,60.2,-1574,1,0
17,1567,33.0,63.6,1184,2,2
9,1132,34.6,47.0,-501,1,0
11,1043,23.8,66.1,-47,1,0
22,1382,34.1,72.7,-2116,3,1
11,1056,30.4,75.6,-8,2,1
1,290,42.5,51.2,2384,1,1
3,776,32.0,59.7,1291,2,1
16,1483,38.3,71.7,1172,3,1
4,827,42.9,76.4,70,3,0
7,824,21.9,70.1,160,1,0
28,1609,47.4,57.3,482,3,2
3,429,30.3,74.8,-340,2,0
15,1185,32.1,68.9,795,2,1
19,1785,37.4,55.8,-1239,2,1
17,1335,26.1,57.2,-194,1,1
29,1744,46.1,67.9,3566,4,4
21,1763,39.1,63.1,-921,3,1
17,1532,52.2,81.5,-1406,4,1
16,1281,22.3,73.7,2002,2,2
23,1698,35.8,56.4,-1496,2,1
14,1195,28.3,54.1,2570,1,3
9,1128,36.7,83.0,-496,3,0
30,2014,35.9,67.7,-2113,3,2
10,1219,40.4,66.5,1280,2,1
20,1540,27.3,85.0,2731,2,3
27,2034,35.0,63.4,1488,2,3
13,1297,33.6,62.9,338,2,1
12,1093,27.6,61.9,166,1,1
4,983,24.1,67.0,800,1,0
30,1906,25.5,62.9,172,3,2
21,1790,49.9,55.4,-672,3,1
1,200,41.5,49.8,-118,1,0
14,1136,29.9,60.9,2068,2,2
11,914,35.0,68.1,2034,2,2
1,549,48.3,57.2,2641,2,2
13,1176,35.2,64.7,257,2,1
2,560,43.3,75.1,380,2,0
28,1760,21.2,58.3,3297,2,4
3,560,47.9,53.8,375,2,0
14,1300,33.3,57.3,878,2,1
0,350,55.0,73.4,2531,0,0
9,626,37.9,70.6,1495,2,1
7,708,29.6,67.4,191,2,0
19,1682,38.4,77.0,3409,3,3
21,1380,29.1,64.0,-821,2,1
10,706,21.4,57.1,-2217,1,0
24,2018,28.6,59.7,71,2,2
23,1815,50.2,58.0,-194,3,1
12,1309,37.9,77.7,285,3,1
9,948,33.9,48.6,-1069,1,0
7,940,31.0,57.9,773,1,1
4,478,19.3,79.1,2225,1,1
14,1402,17.3,54.6,99,1,1
2,483,29.7,53.7,323,1,0
19,1465,40.6,45.0,2428,2,3
28,1664,43.4,65.3,-1094,3,2
2,200,41.6,58.8,-160,2,0
24,1888,29.6,47.8,1624,2,2
6,890,27.9,62.8,3552,1,3
13,850,55.0,74.0,956,4,1
27,1632,23.0,71.1,-231,3,2
7,940,23.8,79.4,1879,2,1
1,450,23.9,74.4,2934,1,2
4,876,27.2,73.9,-748,2,0
15,1112,29.9,77.0,1462,2,2
25,1735,38.3,69.5,706,3,2
21,1308,29.5,53.2,-1431,2,1
28,2024,15.0,84.3,0,2,1
17,1422,45.4,55.8,741,2,1
23,1523,20.0,54.0,320,1,2
30,2014,32.5,69.7,265,3,2
15,1366,39.3,74.4,165,2,1
16,1099,23.3,69.7,18,2,1
10,1013,42.3,53.8,2359,2,2
3,350,41.0,52.1,-467,2,0
29,2285,15.0,48.5,-323,1,2
8,1112,30.9,63.2,228,1,0
21,1750,17.9,55.3,256,1,2
29,1851,29.3,76.7,942,3,2
10,1031,31.7,58.6,271,2,1
1,687,49.7,85.0,-1388,3,0
9,835,29.3,58.4,0,1,0
0,647,48.8,65.7,161,0,0
3,401,20.6,55.6,-584,0,0
21,1647,54.1,67.9,-902,4,1
17,1481,37.4,58.3,2428,2,3
12,1108,32.1,75.8,-1731,2,1
17,1015,39.1,70.1,-2137,3,1
25,1883,33.4,49.3,173,2,2
17,1213,40.9,56.8,1899,2,2
9,726,45.3,60.1,1914,2,2
8,849,44.0,75.6,840,3,1
22,1726,30.6,58.0,-1453,1,1
3,367,55.0,48.6,-846,2,0
25,1883,40.1,70.8,780,3,1
18,1383,37.1,75.5,133,3,1
7,833,37.2,51.1,212,1,0
25,1590,19.2,58.6,-2219,2,1
0,410,47.5,55.4,1929,0,0
4,623,22.5,79.9,348,2,0
29,2015,34.0,68.2,-573,3,2
16,1274,19.7,61.1,-1979,1,1
9,669,51.2,59.9,3272,2,3
21,1497,53.7,57.7,141,4,1
15,1331,36.4,81.0,1523,2,2
12,734,39.4,64.6,-2011,2,0
29,2186,38.0,76.8,-1705,4,2
15,1159,31.9,77.8,-1956,2,1
24,1728,33.4,71.0,-323,3,1
25,1374,51.9,48.6,102,3,1
9,1074,35.9,70.2,521,2,1
10,1177,21.6,65.0,1839,1,1
8,786,18.8,80.3,-2369,2,0
11,1116,45.8,77.3,2399,3,2
1,489,33.2,65.3,1191,2,0
28,2220,52.6,67.8,-2459,4,2
14,892,39.5,63.9,929,2,1
23,1828,37.0,68.8,2216,3,3
9,1035,15.0,59.3,1800,1,2
9,982,31.2,54.5,-1756,1,1
6,768,28.5,70.7,1613,1,1
22,1369,41.4,59.1,-768,3,1
12,1076,41.2,52.8,-1403,2,1
16,1018,15.0,72.7,-2481,1,1
28,1874,36.7,55.9,-944,2,2
26,1876,35.2,75.2,1745,3,3
20,1514,46.0,72.2,1760,3,2
12,812,52.6,60.6,206,3,1
4,839,18.7,67.6,405,1,0
0,352,15.0,68.2,-1882,0,0
16,1275,31.0,66.5,-955,2,1
18,1385,36.2,69.9,1182,3,2
25,1588,37.2,76.6,1747,3,3
22,1527,28.9,53.9,614,2,2
25,1569,41.1,55.7,222,3,2
25,1761,35.9,72.7,314,3,2
19,1095,47.7,53.7,-2452,3,1
27,2079,28.6,74.1,-2257,4,2
7,719,36.4,66.9,-2359,2,0
28,2129,44.0,67.1,1261,3,3
13,1295,40.4,65.7,2392,2,2
19,1588,32.6,68.0,-54,2,1
12,1056,54.0,80.5,3037,4,3
16,1441,55.0,84.5,337,4,1
16,1616,29.9,68.5,1290,2,2
24,2175,26.3,52.4,1458,2,3
18,1348,34.2,61.9,-109,2,1
28,1737,27.7,62.8,1336,2,2
19,1282,25.6,78.1,2282,2,3
24,1849,15.0,71.5,-905,2,1
18,1316,45.0,69.1,1460,3,2
2,555,35.1,65.0,3792,2,2
30,2070,24.1,61.3,-1262,2,2
22,1778,43.8,67.8,195,4,1
24,1749,24.1,45.0,2206,1,3
16,949,42.8,55.2,2903,2,3
0,329,28.0,64.7,825,1,0
23,1645,40.9,65.9,924,3,2
14,1482,43.3,69.1,1488,3,1
14,1609,33.9,64.3,2164,2,2
5,677,29.5,73.8,0,2,0
20,1338,37.8,45.0,2251,2,3
19,1064,36.7,70.7,-168,3,1
11,650,44.8,52.0,-1777,2,0
30,1986,39.1,49.0,306,3,2
17,1172,36.3,67.1,2951,2,3
25,1743,27.4,45.0,44,1,2
9,866,45.7,67.6,2821,2,2
24,1575,37.1,85.0,3288,4,4
19,1322,22.9,55.0,-1562,1,1
27,1854,28.8,62.0,252,2,2
24,1826,46.6,72.6,3068,4,4
7,746,55.0,81.8,1322,4,1
21,1415,49.5,76.4,1659,4,2
1,516,16.9,76.1,226,1,0
14,1093,44.8,49.8,0,2,0
7,766,36.6,80.5,2060,2,2
9,846,30.4,65.2,1361,2,1
27,2009,51.9,60.3,-853,3,2
23,1741,39.7,69.4,2252,3,3
14,1363,30.5,62.8,1400,2,2
28,2194,47.7,63.3,295,4,2
4,464,34.0,55.7,2471,1,2
7,891,28.4,57.7,-1734,1,0
21,1657,35.3,69.5,152,3,1
22,1589,27.9,72.6,-258,2,2
18,1519,34.9,56.2,-2457,2,1
3,399,38.9,65.4,-199,2,0
4,626,36.2,45.0,-61,1,0
11,681,34.5,66.0,2459,2,2
27,1482,33.7,51.9,-1421,3,2
4,663,38.8,66.4,2742,2,2
7,780,32.5,56.1,0,1,0
5,828,32.3,76.8,2221,2,2
12,967,33.7,64.3,343,2,1
21,1946,25.4,73.0,1640,2,2
20,1982,38.4,67.6,-634,3,1
15,1168,46.9,50.3,1709,2,2
19,1483,38.0,64.2,-868,2,1
28,2147,27.0,64.6,82,2,2
10,995,22.8,64.6,3050,1,3
5,668,19.1,67.2,2018,1,0
26,2317,40.5,78.8,-337,4,2
27,2094,35.6,75.1,218,3,1
18,1422,41.1,63.3,629,3,1
4,628,35.9,59.3,-116,2,0
19,1463,26.2,77.2,1532,2,2
21,1574,17.9,53.5,-915,1,1
20,1569,26.2,72.4,-615,2,1
23,1614,20.7,84.2,133,2,1
1,533,19.7,62.3,166,1,0
6,919,44.6,61.9,1489,2,1
1,412,32.4,73.5,1701,2,1
5,514,25.9,48.0,1550,0,1
13,1122,24.2,67.1,462,2,1
0,271,43.7,55.3,2544,0,0
24,1682,39.5,85.0,1975,4,3
25,2218,21.9,61.8,0,2,2
8,1178,38.9,73.3,1212,2,1
8,893,42.6,51.9,389,2,1
20,1747,37.0,72.9,-694,3,1
3,825,17.2,56.8,-434,0,0
3,533,33.7,52.9,-1859,1,0
30,2139,35.2,46.3,-921,2,2
21,1574,49.5,70.0,167,4,1
9,849,45.6,60.4,524,2,1
11,991,43.5,68.1,-1701,2,1
5,651,45.6,81.5,2058,3,1
17,1381,22.4,62.6,95,2,1
18,1357,51.7,66.0,360,3,2
13,961,27.5,59.6,508,1,1
8,1092,46.3,78.3,118,3,0
24,1676,15.0,59.2,-1935,1,1
28,2058,24.0,57.4,-835,2,2
4,494,28.0,80.8,130,2,0
0,615,27.3,62.9,-676,0,0
16,1198,46.0,67.9,2957,3,3
11,1199,24.9,60.5,760,1,1
27,2052,41.4,68.3,2257,3,3
3,650,22.5,67.8,-1706,1,0
5,846,42.2,74.5,3162,3,2
16,1003,32.7,54.7,3402,2,3
0,430,48.8,68.3,-1750,0,0
17,1236,35.3,69.3,186,2,1
14,1229,31.0,66.4,1531,2,2
24,1550,39.7,80.4,-112,4,1
25,1787,33.9,70.5,-2473,3,2
10,587,24.3,54.1,2617,1,2
22,1761,39.1,52.2,3274,3,4
29,1790,42.2,75.9,734,4,3
11,1112,38.4,78.9,210,3,0
22,1574,46.7,58.0,271,3,2
21,1542,23.9,67.7,-1252,2,1
14,1258,38.3,57.3,-399,2,1
19,1197,44.2,79.1,-28,3,1
18,1420,43.4,85.0,-995,4,1
20,1594,28.6,61.1,988,2,2
11,832,35.1,67.2,-37,2,0
3,647,55.0,70.3,-26,3,0
6,345,27.9,59.2,52,1,0
27,1757,24.6,69.8,130,2,2
18,1697,37.7,51.6,34,2,1
13,1037,40.9,64.5,391,2,1
5,346,55.0,66.7,2369,3,2
18,1286,25.0,68.1,77,2,1
17,1464,28.0,77.2,339,2,1
17,1384,41.0,56.4,175,2,1
19,1526,35.1,66.4,289,2,1
22,1570,27.0,66.0,1623,2,2
3,481,48.7,73.3,817,3,0
24,1830,47.6,60.8,1881,3,3
30,1757,40.9,45.0,-1851,3,2
28,2053,22.5,76.7,2320,2,4
5,580,41.0,50.5,192,1,0
5,627,31.3,58.1,1036,1,1
8,617,28.0,78.1,-686,2,0
16,1386,42.2,62.1,977,3,2
25,1454,29.7,56.5,1668,2,3
15,1193,48.7,45.0,227,2,1
9,526,45.8,62.1,-566,3,0
12,950,19.2,50.7,1772,1,2
4,758,34.7,66.2,829,2,0
12,1135,36.2,51.8,1815,1,2
13,1234,31.8,70.4,79,2,1
24,1755,24.1,81.1,2484,2,3
15,1431,32.6,67.3,-1402,2,1
27,1947,39.8,73.0,282,3,2
27,1420,21.5,68.4,-2338,2,1
29,2054,50.8,60.0,2290,4,3
13,1430,23.8,61.3,1916,1,2
28,1631,39.7,67.7,3683,3,4
2,625,23.4,60.9,-755,1,0
6,966,17.6,60.7,483,1,0
12,1036,25.8,70.6,819,2,1
20,1483,37.5,57.3,-2087,2,1
9,830,15.0,78.1,1660,1,2
6,719,45.9,71.8,238,3,0
14,1146,36.1,61.9,2299,2,2
17,1212,40.7,65.5,175,3,1
9,659,23.2,76.8,1021,2,1
23,1646,44.3,57.7,1553,3,3
26,1856,44.0,57.1,308,3,2
11,1113,36.9,73.9,-1486,2,1
10,834,38.6,70.1,1424,2,1
4,200,31.2,71.0,265,1,0
6,922,25.0,47.5,244,1,0
20,1375,36.3,45.0,-53,2,1
20,1513,35.2,66.6,-654,2,1
5,676,21.3,63.7,807,1,1
25,1720,33.5,48.8,-455,2,1
21,1844,35.9,58.7,1701,2,2
18,1382,33.5,61.4,2158,2,2
25,2088,22.6,85.0,0,3,2
7,641,34.1,78.8,94,2,0
11,1109,38.1,61.6,1588,2,2
15,1032,36.0,64.7,-407,2,1
29,1799,47.8,59.9,-223,4,2
1,387,21.6,62.4,223,1,0
8,682,37.9,45.0,211,1,0
3,590,34.4,72.3,1219,2,1
4,712,42.7,82.5,2432,3,1
14,1462,41.0,69.7,-1092,3,1
8,727,38.0,71.5,195,2,0
5,817,34.4,61.9,157,1,0
2,790,52.3,79.2,-904,3,0
27,1701,51.9,75.1,-70,4,2
0,563,49.9,66.6,-354,0,0
23,1490,39.4,61.8,-75,3,1
30,1847,42.4,83.7,-1011,4,2
26,2069,20.3,76.0,-632,2,2
10,1107,27.9,68.7,1904,1,2
24,1849,33.7,61.6,2133,2,3
26,1472,32.5,82.6,-1422,4,1
14,961,22.5,57.3,1723,1,2
3,631,25.4,62.9,3180,1,2
22,1616,42.4,62.7,-7,3,1
0,560,43.7,50.5,-355,0,0
2,366,15.0,77.2,593,1,0
25,1773,31.9,74.3,213,3,2
2,588,36.1,69.7,3080,2,2
22,1912,42.2,64.3,187,3,2
28,2178,37.7,57.1,-388,3,2
19,1422,43.2,48.2,811,2,2
29,1995,48.1,45.0,-338,3,2
0,326,44.6,62.5,124,0,0
22,1344,31.8,61.9,366,2,1
23,1661,42.7,85.0,1507,4,2
28,1830,28.8,46.3,97,2,2
15,1029,42.3,57.8,-918,2,1
15,1212,28.8,62.7,2393,2,2
17,1392,29.4,71.9,333,2,1
12,1250,45.3,63.1,1789,3,2
16,1121,42.4,66.0,-1731,3,1
18,1118,38.7,69.4,-1699,3,1
3,486,48.4,79.2,3042,3,2
7,1054,43.3,65.1,-866,2,0
3,746,42.3,64.6,261,2,0
19,1477,22.8,76.4,-1037,2,1
27,1970,39.6,64.5,-163,3,2
4,519,49.1,65.9,63,3,0
24,1612,16.7,66.5,-160,2,1
10,1130,24.1,64.1,31,1,0
28,1777,43.4,67.5,210,3,2
26,1769,37.2,52.5,122,2,2
3,672,24.8,67.1,-1241,1,0
1,378,22.7,74.4,0,1,0
29,2243,17.5,52.8,33,1,2
13,1144,26.6,66.5,86,2,0
27,1852,52.8,56.8,1090,4,2
26,1722,54.1,78.9,-297,4,1
28,2072,40.4,69.8,-844,3,2
27,1535,20.5,53.7,68,1,2
0,341,42.1,68.3,2167,0,0
4,764,26.9,62.8,-2359,1,0
8,902,35.6,65.8,-3,2,0
15,1442,27.5,72.7,422,2,1
24,1641,28.9,45.0,240,1,2
27,1995,34.3,73.9,1168,3,2
8,685,55.0,56.6,326,2,0
7,431,40.9,65.5,-1957,2,0
0,359,44.3,85.0,-1137,0,0
28,2232,37.2,83.8,-539,4,1
27,1722,43.9,68.5,3670,3,4
13,839,37.5,75.4,2880,3,3
30,2099,25.4,67.7,1625,3,3
25,1769,25.9,68.1,264,2,2
18,1471,42.7,65.6,1115,3,2
30,2000,15.0,79.2,-1970,3,2
13,1159,39.8,62.8,2101,2,2
24,1637,43.5,55.6,863,3,2
13,1286,42.4,75.6,317,3,1
28,1985,42.2,55.1,776,3,2
11,850,49.0,63.5,952,3,1
14,980,34.2,58.3,2352,2,2
0,321,43.1,56.8,153,0,0
7,815,24.1,45.0,-362,1,0
19,1462,40.1,70.2,2581,3,3
16,1396,41.5,48.1,-955,2,1
3,561,20.6,59.8,-789,1,0
11,1002,37.3,76.7,-124,2,1
9,1314,25.2,60.4,-1040,1,0
10,1093,43.6,62.6,957,2,1
4,472,34.5,73.9,1570,2,1
